inbound_id,outbound_id,tail,inbound_date,inbound_flight,inbound_origin,outbound_date,outbound_flight,outbound_origin,outbound_destination,actual_inbound_arrival_utc,actual_outbound_departure_utc,actual_ground_gap_minutes,scheduled_outbound_departure_utc,remaining_minutes_at_arrival,outbound_departure_delay_minutes,outbound_delay_ge_15,gap_band,has_next_observed,feb_outbound,december_predecessor,accepted,primary_reason,warnings,short_turn
2024-01_reporting.csv:485963,2024-01_reporting.csv:485967,N769KW,2024-01-28,3682,CID,2024-01-28,4074,ORD,RDU,2024-01-28T17:41:00+00:00,2024-01-28T18:43:00+00:00,62.0,2024-01-28T18:45:00+00:00,64.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485966,2024-01_reporting.csv:485964,N769KW,2024-01-28,3739,FSD,2024-01-28,3682,ORD,CID,2024-01-28T13:48:00+00:00,2024-01-28T14:57:00+00:00,69.0,2024-01-28T14:30:00+00:00,42.0,27.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485968,2024-01_reporting.csv:485965,N769KW,2024-01-28,4074,RDU,2024-01-28,3694,ORD,CMI,2024-01-28T23:34:00+00:00,2024-01-29T00:20:00+00:00,46.0,2024-01-29T00:20:00+00:00,46.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485969,2024-01_reporting.csv:485973,N770JM,2024-01-28,3343,CMH,2024-01-28,3808,ORD,HPN,2024-01-28T17:14:00+00:00,2024-01-28T18:52:00+00:00,98.0,2024-01-28T18:54:00+00:00,100.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485972,2024-01_reporting.csv:485971,N770JM,2024-01-28,3808,HPN,2024-01-28,3362,ORD,SGF,2024-01-28T23:53:00+00:00,2024-01-29T00:52:00+00:00,59.0,2024-01-29T00:55:00+00:00,62.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485974,2024-01_reporting.csv:485970,N770JM,2024-01-28,4072,ROC,2024-01-28,3343,ORD,CMH,2024-01-28T12:28:00+00:00,2024-01-28T14:10:00+00:00,102.0,2024-01-28T14:14:00+00:00,106.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485977,2024-01_reporting.csv:485979,N771JV,2024-01-28,3802,STL,2024-01-28,3818,ORD,ICT,2024-01-28T17:56:00+00:00,2024-01-28T19:14:00+00:00,78.0,2024-01-28T19:18:00+00:00,82.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485978,2024-01_reporting.csv:485975,N771JV,2024-01-28,3818,ICT,2024-01-28,3478,ORD,BDL,2024-01-28T23:52:00+00:00,2024-01-29T00:39:00+00:00,47.0,2024-01-29T00:40:00+00:00,48.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485980,2024-01_reporting.csv:485976,N771JV,2024-01-28,3942,CMH,2024-01-28,3802,ORD,STL,2024-01-28T13:49:00+00:00,2024-01-28T14:19:00+00:00,30.0,2024-01-28T14:19:00+00:00,30.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485981,2024-01_reporting.csv:485986,N772MR,2024-01-28,3382,BDL,2024-01-28,4007,ORD,ROC,2024-01-29T00:31:00+00:00,2024-01-29T01:38:00+00:00,67.0,2024-01-29T01:25:00+00:00,54.0,13.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485983,2024-01_reporting.csv:485982,N772MR,2024-01-28,3746,CMI,2024-01-28,3382,ORD,BDL,2024-01-28T18:14:00+00:00,2024-01-28T19:18:00+00:00,64.0,2024-01-28T19:19:00+00:00,65.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485985,2024-01_reporting.csv:485984,N772MR,2024-01-28,3826,CVG,2024-01-28,3747,ORD,CMI,2024-01-28T15:00:00+00:00,2024-01-28T15:55:00+00:00,55.0,2024-01-28T15:55:00+00:00,55.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485988,2024-01_reporting.csv:485992,N774JG,2024-01-28,3710,GSP,2024-01-28,3789,ORD,EWR,2024-01-28T13:25:00+00:00,2024-01-28T14:26:00+00:00,61.0,2024-01-28T14:30:00+00:00,65.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485989,2024-01_reporting.csv:485987,N774JG,2024-01-28,3775,BNA,2024-01-28,3360,ORD,OKC,2024-01-29T01:56:00+00:00,2024-01-29T02:38:00+00:00,42.0,2024-01-29T02:43:00+00:00,47.0,-5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485991,2024-01_reporting.csv:485990,N774JG,2024-01-28,3789,EWR,2024-01-28,3775,ORD,BNA,2024-01-28T21:29:00+00:00,2024-01-28T22:02:00+00:00,33.0,2024-01-28T21:52:00+00:00,23.0,10.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485994,2024-01_reporting.csv:485995,N776MS,2024-01-28,3715,PVD,2024-01-28,3755,ORD,ICT,2024-01-29T01:02:00+00:00,2024-01-29T02:25:00+00:00,83.0,2024-01-29T02:25:00+00:00,83.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485996,2024-01_reporting.csv:485993,N776MS,2024-01-28,3812,HPN,2024-01-28,3715,ORD,PVD,2024-01-28T19:08:00+00:00,2024-01-28T19:49:00+00:00,41.0,2024-01-28T19:50:00+00:00,42.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:485998,2024-01_reporting.csv:485997,N776MS,2024-01-28,4129,SGF,2024-01-28,3812,ORD,HPN,2024-01-28T12:43:00+00:00,2024-01-28T14:12:00+00:00,89.0,2024-01-28T14:15:00+00:00,92.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486005,2024-01_reporting.csv:486007,N779RN,2024-01-28,3369,MCI,2024-01-28,3416,ORD,ATL,2024-01-28T13:22:00+00:00,2024-01-28T14:14:00+00:00,52.0,2024-01-28T14:18:00+00:00,56.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486006,2024-01_reporting.csv:486009,N779RN,2024-01-28,3416,ATL,2024-01-28,4156,ORD,RIC,2024-01-28T19:00:00+00:00,2024-01-28T20:52:00+00:00,112.0,2024-01-28T20:55:00+00:00,115.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486010,2024-01_reporting.csv:486008,N779RN,2024-01-28,4156,RIC,2024-01-28,3690,ORD,CVG,2024-01-29T01:26:00+00:00,2024-01-29T02:17:00+00:00,51.0,2024-01-29T02:17:00+00:00,51.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486011,2024-01_reporting.csv:486013,N783LC,2024-01-28,3782,DSM,2024-01-28,3790,ORD,EYW,2024-01-28T14:59:00+00:00,2024-01-28T15:54:00+00:00,55.0,2024-01-28T16:05:00+00:00,66.0,-11.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486012,2024-01_reporting.csv:504437,N783LC,2024-01-28,3790,EYW,2024-01-29,3836,ORD,IAH,2024-01-28T23:51:00+00:00,2024-01-29T15:07:00+00:00,916.0,2024-01-29T15:10:00+00:00,919.0,-3.0,False,>360,True,False,False,True,accepted,,False
2024-01_reporting.csv:486014,2024-01_reporting.csv:486017,N791DK,2024-01-28,3319,EWR,2024-01-28,3499,ORD,HPN,2024-01-28T22:03:00+00:00,2024-01-29T00:48:00+00:00,165.0,2024-01-29T00:45:00+00:00,162.0,3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486016,2024-01_reporting.csv:486015,N791DK,2024-01-28,3490,BDL,2024-01-28,3374,ORD,EWR,2024-01-28T14:27:00+00:00,2024-01-28T16:15:00+00:00,108.0,2024-01-28T15:50:00+00:00,83.0,25.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486024,2024-01_reporting.csv:486025,N821MD,2024-01-28,3375,XNA,2024-01-28,3750,ORD,FSD,2024-01-29T01:33:00+00:00,2024-01-29T03:33:00+00:00,120.0,2024-01-29T03:40:00+00:00,127.0,-7.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486026,2024-01_reporting.csv:486023,N821MD,2024-01-28,3922,BHM,2024-01-28,3375,ORD,XNA,2024-01-28T20:15:00+00:00,2024-01-28T21:20:00+00:00,65.0,2024-01-28T21:22:00+00:00,67.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486028,2024-01_reporting.csv:486027,N821MD,2024-01-28,4002,LSE,2024-01-28,3922,ORD,BHM,2024-01-28T14:33:00+00:00,2024-01-28T15:48:00+00:00,75.0,2024-01-28T15:50:00+00:00,77.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486030,2024-01_reporting.csv:486032,N826MD,2024-01-28,3456,GRR,2024-01-28,3799,ORD,GRB,2024-01-28T22:10:00+00:00,2024-01-28T22:50:00+00:00,40.0,2024-01-28T22:52:00+00:00,42.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486033,2024-01_reporting.csv:486029,N826MD,2024-01-28,3876,GRB,2024-01-28,3377,ORD,FAR,2024-01-29T01:28:00+00:00,2024-01-29T03:18:00+00:00,110.0,2024-01-29T03:20:00+00:00,112.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486034,2024-01_reporting.csv:486031,N826MD,2024-01-28,4094,CVG,2024-01-28,3456,ORD,GRR,2024-01-28T14:18:00+00:00,2024-01-28T19:32:00+00:00,314.0,2024-01-28T19:32:00+00:00,314.0,0.0,False,"(180,360]",True,False,False,True,accepted,,False
2024-01_reporting.csv:486042,2024-01_reporting.csv:486046,N873RW,2024-01-28,3320,SGF,2024-01-28,3945,ORD,MEM,2024-01-29T01:27:00+00:00,2024-01-29T02:49:00+00:00,82.0,2024-01-29T02:31:00+00:00,64.0,18.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486043,2024-01_reporting.csv:486044,N873RW,2024-01-28,3744,COU,2024-01-28,3845,ORD,RDU,2024-01-28T14:46:00+00:00,2024-01-28T16:03:00+00:00,77.0,2024-01-28T16:00:00+00:00,74.0,3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:486045,2024-01_reporting.csv:486041,N873RW,2024-01-28,3845,RDU,2024-01-28,3320,ORD,SGF,2024-01-28T20:47:00+00:00,2024-01-28T21:42:00+00:00,55.0,2024-01-28T21:43:00+00:00,56.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:503815,2024-01_reporting.csv:503812,N206NN,2024-01-29,3572,CMH,2024-01-29,3322,ORD,AUS,2024-01-29T14:31:00+00:00,2024-01-29T16:18:00+00:00,107.0,2024-01-29T14:35:00+00:00,4.0,103.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:503855,2024-01_reporting.csv:503857,N214NN,2024-01-29,3934,BNA,2024-01-29,4084,ORD,IAH,2024-01-29T18:21:00+00:00,2024-01-29T19:11:00+00:00,50.0,2024-01-29T19:15:00+00:00,54.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:503856,2024-01_reporting.csv:503853,N214NN,2024-01-29,4084,IAH,2024-01-29,3621,ORD,GSP,2024-01-30T01:23:00+00:00,2024-01-30T02:21:00+00:00,58.0,2024-01-30T02:22:00+00:00,59.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:503925,2024-01_reporting.csv:503926,N229NN,2024-01-29,3398,ELP,2024-01-29,3817,ORD,LIT,2024-01-29T21:18:00+00:00,2024-01-29T22:11:00+00:00,53.0,2024-01-29T21:17:00+00:00,-1.0,54.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:503928,2024-01_reporting.csv:503927,N229NN,2024-01-29,4088,XNA,2024-01-29,3877,ORD,ELP,2024-01-29T13:52:00+00:00,2024-01-29T14:27:00+00:00,35.0,2024-01-29T14:19:00+00:00,27.0,8.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504018,2024-01_reporting.csv:504021,N245NN,2024-01-29,3392,EWR,2024-01-29,3818,ORD,ICT,2024-01-29T19:45:00+00:00,2024-01-29T21:09:00+00:00,84.0,2024-01-29T19:18:00+00:00,-27.0,111.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504020,2024-01_reporting.csv:504017,N245NN,2024-01-29,3818,ICT,2024-01-29,3323,ORD,EWR,2024-01-30T01:14:00+00:00,2024-01-30T02:28:00+00:00,74.0,2024-01-30T02:30:00+00:00,76.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504022,2024-01_reporting.csv:504019,N245NN,2024-01-29,4094,CVG,2024-01-29,3789,ORD,EWR,2024-01-29T13:45:00+00:00,2024-01-29T14:27:00+00:00,42.0,2024-01-29T14:30:00+00:00,45.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504031,2024-01_reporting.csv:504033,N247NN,2024-01-29,3656,LIT,2024-01-29,3680,ORD,MSY,2024-01-29T14:02:00+00:00,2024-01-29T14:34:00+00:00,32.0,2024-01-29T14:30:00+00:00,28.0,4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504032,2024-01_reporting.csv:504034,N247NN,2024-01-29,3680,MSY,2024-01-29,3967,ORD,FSD,2024-01-29T20:10:00+00:00,2024-01-29T21:34:00+00:00,84.0,2024-01-29T21:36:00+00:00,86.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504080,2024-01_reporting.csv:504083,N258NN,2024-01-29,3418,AUS,2024-01-29,3578,ORD,XNA,2024-01-29T23:33:00+00:00,2024-01-30T00:28:00+00:00,55.0,2024-01-30T00:34:00+00:00,61.0,-6.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504129,2024-01_reporting.csv:521364,N267NN,2024-01-29,3741,SDF,2024-01-30,3733,ORD,BOS,2024-01-30T01:08:00+00:00,2024-01-30T13:01:00+00:00,713.0,2024-01-30T13:05:00+00:00,717.0,-4.0,False,>360,True,False,False,True,accepted,,False
2024-01_reporting.csv:504172,2024-01_reporting.csv:504174,N276NN,2024-01-29,3673,GSO,2024-01-29,3833,ORD,CID,2024-01-29T13:12:00+00:00,2024-01-29T21:08:00+00:00,476.0,2024-01-29T20:52:00+00:00,460.0,16.0,True,>360,True,False,False,True,accepted,,False
2024-01_reporting.csv:504173,2024-01_reporting.csv:504171,N276NN,2024-01-29,3833,CID,2024-01-29,3377,ORD,FAR,2024-01-29T23:52:00+00:00,2024-01-30T00:46:00+00:00,54.0,2024-01-30T00:53:00+00:00,61.0,-7.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504236,2024-01_reporting.csv:504233,N288NN,2024-01-29,3871,BOS,2024-01-29,3648,ORD,GSO,2024-01-29T22:56:00+00:00,2024-01-30T00:45:00+00:00,109.0,2024-01-30T00:28:00+00:00,92.0,17.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504289,2024-01_reporting.csv:504292,N304KM,2024-01-29,3369,MCI,2024-01-29,3851,ORD,BNA,2024-01-29T13:46:00+00:00,2024-01-29T14:31:00+00:00,45.0,2024-01-29T14:35:00+00:00,49.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504320,2024-01_reporting.csv:504322,N450YX,2024-01-29,3710,GSP,2024-01-29,3792,ORD,OKC,2024-01-29T13:29:00+00:00,2024-01-29T14:34:00+00:00,65.0,2024-01-29T14:38:00+00:00,69.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504329,2024-01_reporting.csv:504331,N635RW,2024-01-29,3364,OMA,2024-01-29,3679,ORD,BWI,2024-01-29T13:45:00+00:00,2024-01-29T14:52:00+00:00,67.0,2024-01-29T14:35:00+00:00,50.0,17.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504330,2024-01_reporting.csv:504334,N635RW,2024-01-29,3679,BWI,2024-01-29,3890,ORD,MSP,2024-01-29T19:37:00+00:00,2024-01-29T20:26:00+00:00,49.0,2024-01-29T20:06:00+00:00,29.0,20.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504333,2024-01_reporting.csv:504332,N635RW,2024-01-29,3862,MSP,2024-01-29,3745,ORD,COU,2024-01-29T23:53:00+00:00,2024-01-30T00:31:00+00:00,38.0,2024-01-30T00:29:00+00:00,36.0,2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504335,2024-01_reporting.csv:504340,N636RW,2024-01-29,3808,HPN,2024-01-29,4007,ORD,ROC,2024-01-29T23:37:00+00:00,2024-01-30T00:52:00+00:00,75.0,2024-01-30T00:53:00+00:00,76.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504337,2024-01_reporting.csv:504336,N636RW,2024-01-29,3932,IND,2024-01-29,3808,ORD,HPN,2024-01-29T18:08:00+00:00,2024-01-29T18:52:00+00:00,44.0,2024-01-29T18:54:00+00:00,46.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504339,2024-01_reporting.csv:504338,N636RW,2024-01-29,3942,CMH,2024-01-29,3932,ORD,IND,2024-01-29T13:17:00+00:00,2024-01-29T14:31:00+00:00,74.0,2024-01-29T14:36:00+00:00,79.0,-5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504344,2024-01_reporting.csv:504347,N643RW,2024-01-29,3514,FAR,2024-01-29,3811,ORD,OMA,2024-01-29T20:09:00+00:00,2024-01-29T21:31:00+00:00,82.0,2024-01-29T21:31:00+00:00,82.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504346,2024-01_reporting.csv:504345,N643RW,2024-01-29,3744,COU,2024-01-29,3514,ORD,FAR,2024-01-29T14:45:00+00:00,2024-01-29T15:42:00+00:00,57.0,2024-01-29T15:50:00+00:00,65.0,-8.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504349,2024-01_reporting.csv:504348,N644RW,2024-01-29,3788,EWR,2024-01-29,3786,ORD,DSM,2024-01-30T01:05:00+00:00,2024-01-30T03:05:00+00:00,120.0,2024-01-30T00:25:00+00:00,-40.0,160.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504364,2024-01_reporting.csv:521587,N761RW,2024-01-29,3688,PIT,2024-01-30,3493,ORD,BDL,2024-01-29T18:03:00+00:00,2024-01-30T14:18:00+00:00,1215.0,2024-01-30T14:22:00+00:00,1219.0,-4.0,False,>360,True,False,False,True,accepted,,False
2024-01_reporting.csv:504365,2024-01_reporting.csv:504363,N761RW,2024-01-29,3782,DSM,2024-01-29,3688,ORD,PIT,2024-01-29T12:28:00+00:00,2024-01-29T14:07:00+00:00,99.0,2024-01-29T14:14:00+00:00,106.0,-7.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504367,2024-01_reporting.csv:504368,N762DT,2024-01-29,3380,ROC,2024-01-29,3707,ORD,PIT,2024-01-29T18:17:00+00:00,2024-01-29T19:48:00+00:00,91.0,2024-01-29T19:50:00+00:00,93.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504369,2024-01_reporting.csv:504370,N762DT,2024-01-29,3707,PIT,2024-01-29,3755,ORD,ICT,2024-01-29T23:31:00+00:00,2024-01-30T00:40:00+00:00,69.0,2024-01-30T00:31:00+00:00,60.0,9.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504371,2024-01_reporting.csv:504366,N762DT,2024-01-29,3815,GRB,2024-01-29,3380,ORD,ROC,2024-01-29T13:05:00+00:00,2024-01-29T14:18:00+00:00,73.0,2024-01-29T14:19:00+00:00,74.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504372,2024-01_reporting.csv:504375,N763CC,2024-01-29,3314,PVD,2024-01-29,3793,ORD,FSD,2024-01-29T14:44:00+00:00,2024-01-29T16:02:00+00:00,78.0,2024-01-29T16:05:00+00:00,81.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504374,2024-01_reporting.csv:504373,N763CC,2024-01-29,3793,FSD,2024-01-29,3715,ORD,PVD,2024-01-29T20:02:00+00:00,2024-01-29T20:56:00+00:00,54.0,2024-01-29T20:55:00+00:00,53.0,1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504377,2024-01_reporting.csv:504376,N764JD,2024-01-29,3937,OMA,2024-01-29,3664,ORD,CMH,2024-01-29T20:22:00+00:00,2024-01-29T22:39:00+00:00,137.0,2024-01-29T22:45:00+00:00,143.0,-6.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504381,2024-01_reporting.csv:504379,N765ST,2024-01-29,3845,RDU,2024-01-29,3320,ORD,SGF,2024-01-29T20:34:00+00:00,2024-01-29T21:38:00+00:00,64.0,2024-01-29T21:43:00+00:00,69.0,-5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504382,2024-01_reporting.csv:504380,N765ST,2024-01-29,4134,SYR,2024-01-29,3845,ORD,RDU,2024-01-29T14:40:00+00:00,2024-01-29T15:59:00+00:00,79.0,2024-01-29T16:00:00+00:00,80.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504390,2024-01_reporting.csv:504392,N768RD,2024-01-29,3842,MSN,2024-01-29,3922,ORD,MEM,2024-01-29T13:25:00+00:00,2024-01-29T16:08:00+00:00,163.0,2024-01-29T15:50:00+00:00,145.0,18.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504391,2024-01_reporting.csv:504389,N768RD,2024-01-29,3922,MEM,2024-01-29,3358,ORD,SYR,2024-01-29T20:23:00+00:00,2024-01-29T20:58:00+00:00,35.0,2024-01-29T21:00:00+00:00,37.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504394,2024-01_reporting.csv:504397,N769KW,2024-01-29,3596,STL,2024-01-29,4074,ORD,RDU,2024-01-29T17:54:00+00:00,2024-01-29T18:43:00+00:00,49.0,2024-01-29T18:45:00+00:00,51.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504395,2024-01_reporting.csv:504393,N769KW,2024-01-29,3609,CMI,2024-01-29,3595,ORD,STL,2024-01-29T12:58:00+00:00,2024-01-29T14:12:00+00:00,74.0,2024-01-29T14:14:00+00:00,76.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504398,2024-01_reporting.csv:504396,N769KW,2024-01-29,4074,RDU,2024-01-29,3690,ORD,CVG,2024-01-29T23:23:00+00:00,2024-01-30T00:23:00+00:00,60.0,2024-01-30T00:25:00+00:00,62.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504400,2024-01_reporting.csv:504401,N770JM,2024-01-29,3678,BDL,2024-01-29,3839,ORD,OKC,2024-01-29T19:40:00+00:00,2024-01-29T20:38:00+00:00,58.0,2024-01-29T20:39:00+00:00,59.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504402,2024-01_reporting.csv:504399,N770JM,2024-01-29,4129,SGF,2024-01-29,3493,ORD,BDL,2024-01-29T13:41:00+00:00,2024-01-29T14:22:00+00:00,41.0,2024-01-29T14:22:00+00:00,41.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504403,2024-01_reporting.csv:504406,N771JV,2024-01-29,3490,BDL,2024-01-29,3790,ORD,EYW,2024-01-29T14:31:00+00:00,2024-01-29T15:55:00+00:00,84.0,2024-01-29T16:00:00+00:00,89.0,-5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504405,2024-01_reporting.csv:504404,N771JV,2024-01-29,3790,EYW,2024-01-29,3694,ORD,CMI,2024-01-29T23:26:00+00:00,2024-01-30T00:13:00+00:00,47.0,2024-01-30T00:20:00+00:00,54.0,-7.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504407,2024-01_reporting.csv:504411,N772MR,2024-01-29,3467,IND,2024-01-29,3799,ORD,GRB,2024-01-29T22:12:00+00:00,2024-01-29T23:21:00+00:00,69.0,2024-01-29T22:52:00+00:00,40.0,29.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504410,2024-01_reporting.csv:504408,N772MR,2024-01-29,3611,XNA,2024-01-29,3467,ORD,IND,2024-01-29T18:30:00+00:00,2024-01-29T19:18:00+00:00,48.0,2024-01-29T19:26:00+00:00,56.0,-8.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504412,2024-01_reporting.csv:504409,N772MR,2024-01-29,4072,ROC,2024-01-29,3581,ORD,XNA,2024-01-29T12:51:00+00:00,2024-01-29T14:09:00+00:00,78.0,2024-01-29T14:14:00+00:00,83.0,-5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504414,2024-01_reporting.csv:504417,N774JG,2024-01-29,3367,OKC,2024-01-29,3410,ORD,GRR,2024-01-29T13:31:00+00:00,2024-01-29T14:58:00+00:00,87.0,2024-01-29T14:24:00+00:00,53.0,34.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504416,2024-01_reporting.csv:504413,N774JG,2024-01-29,3410,GRR,2024-01-29,3317,ORD,MCI,2024-01-29T17:40:00+00:00,2024-01-29T18:10:00+00:00,30.0,2024-01-29T17:51:00+00:00,11.0,19.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504418,2024-01_reporting.csv:504415,N774JG,2024-01-29,3479,MCI,2024-01-29,3387,ORD,MCI,2024-01-29T21:21:00+00:00,2024-01-30T04:58:00+00:00,457.0,2024-01-30T02:36:00+00:00,315.0,142.0,True,>360,True,False,False,True,accepted,,False
2024-01_reporting.csv:504420,2024-01_reporting.csv:504421,N776MS,2024-01-29,3375,XNA,2024-01-29,3499,ORD,HPN,2024-01-29T23:37:00+00:00,2024-01-30T00:43:00+00:00,66.0,2024-01-30T00:45:00+00:00,68.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504422,2024-01_reporting.csv:504423,N776MS,2024-01-29,3757,ICT,2024-01-29,3803,ORD,SDF,2024-01-29T13:49:00+00:00,2024-01-29T15:00:00+00:00,71.0,2024-01-29T14:44:00+00:00,55.0,16.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504424,2024-01_reporting.csv:504419,N776MS,2024-01-29,3803,SDF,2024-01-29,3375,ORD,XNA,2024-01-29T18:10:00+00:00,2024-01-29T19:28:00+00:00,78.0,2024-01-29T19:29:00+00:00,79.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:504432,2024-01_reporting.csv:521647,N779RN,2024-01-29,3497,STL,2024-01-30,3416,ORD,ATL,2024-01-29T23:07:00+00:00,2024-01-30T14:18:00+00:00,911.0,2024-01-30T14:18:00+00:00,911.0,0.0,False,>360,True,False,False,True,accepted,,False
